time,pressure1,pressure2,pressure3,temparature1,temparature2,flow meter,servo
214410.0,0.09,-0.19,-0.19,27.25,28.0,-6.72,0.0
214435.0,0.0,-0.09,-0.19,27.5,28.0,-3.36,0.0
214460.0,-0.19,-0.19,0.0,27.5,28.0,4.48,0.0
214485.0,-0.19,0.0,-0.19,27.5,28.0,2.24,0.0
214510.0,-0.19,-0.19,-0.19,27.5,28.0,-3.36,0.0
214535.0,-0.19,0.28,-0.19,27.5,28.0,0.0,0.0
214560.0,-0.19,-0.09,0.09,27.5,28.0,-5.6,0.0
214585.0,0.28,-0.19,-0.19,27.5,28.0,-3.36,0.0
214610.0,-0.09,0.0,-0.19,27.5,28.0,-1.12,0.0
214635.0,-0.09,-0.19,-0.19,27.5,28.0,-3.36,0.0
214660.0,-0.19,0.0,-0.09,27.5,28.0,-3.36,0.0
214685.0,-0.19,-0.19,0.19,27.25,28.0,-4.48,0.0
214710.0,-0.19,0.56,-0.28,27.25,28.0,0.0,0.0
214735.0,-0.19,-0.09,-0.19,27.25,28.0,-3.36,0.0
214760.0,-0.28,-0.19,0.0,27.25,28.0,-1.12,0.0
214785.0,0.37,-0.09,0.46,27.25,28.0,-4.48,0.0
214810.0,0.0,-0.19,-0.19,27.25,28.0,-3.36,0.0
214835.0,-0.09,0.0,-0.19,27.25,28.0,-2.24,0.0
214860.0,-0.09,-0.19,-0.09,27.25,28.0,-2.24,0.0
214885.0,-0.19,0.28,0.0,27.25,28.0,-3.36,0.0
214910.0,-0.19,-0.09,-0.28,27.25,28.0,-3.36,0.0
214935.0,-0.28,-0.19,-0.19,27.5,27.75,-1.12,0.0
214960.0,-0.28,-0.09,-0.19,27.5,27.75,-4.48,0.0
214985.0,0.09,-0.19,0.28,27.5,27.75,-3.36,0.0
215010.0,0.0,-0.09,-0.19,27.5,27.75,-3.36,0.0
215035.0,-0.09,-0.19,-0.19,27.5,27.75,-2.24,0.0
215060.0,-0.19,0.0,-0.09,27.5,27.75,-3.36,0.0
215085.0,-0.19,-0.19,-0.09,27.5,27.75,1.12,0.0
215110.0,-0.19,-0.09,-0.19,27.5,27.75,-3.36,0.0
215135.0,-0.19,-0.09,-0.28,27.5,27.75,-3.36,0.0
215160.0,0.09,-0.19,-0.19,27.5,27.75,-3.36,0.0
215185.0,0.0,-0.09,-0.09,27.25,28.0,-1.12,0.0
215210.0,-0.09,-0.19,0.56,27.25,28.0,-3.36,0.0
215235.0,-0.19,0.0,-0.19,27.25,28.0,1.12,0.0
215260.0,-0.28,-0.19,-0.19,27.25,28.0,-1.12,0.0
215285.0,-0.19,0.28,-0.09,27.25,28.0,-3.36,0.0
215310.0,-0.19,-0.28,0.09,27.25,28.0,0.0,0.0
215335.0,-0.19,-0.28,-0.19,27.25,28.0,-1.12,0.0
215360.0,0.56,-0.09,-0.28,27.25,28.0,-2.24,0.0
215385.0,0.09,-0.19,-0.19,27.25,28.0,1.12,0.0
215410.0,-0.09,0.09,0.0,27.25,28.0,-1.12,0.0
215435.0,-0.09,-0.09,-0.28,27.5,27.75,-3.36,0.0
215460.0,-0.19,0.46,-0.19,27.5,27.75,-4.48,0.0
215485.0,-0.28,-0.09,-0.09,27.5,27.75,-3.36,0.0
215510.0,-0.28,-0.19,0.0,27.5,27.75,-2.24,0.0
215535.0,-0.28,-0.09,-0.19,27.5,27.75,-3.36,0.0
215560.0,0.28,-0.19,-0.19,27.5,27.75,-3.36,0.0
215585.0,0.09,0.0,-0.19,27.5,27.75,-3.36,0.0
215610.0,-0.09,-0.19,0.0,27.5,27.75,0.0,0.0
215635.0,-0.19,0.09,0.37,27.5,27.75,-1.12,0.0
215660.0,-0.19,-0.19,-0.28,27.5,27.75,1.12,0.0
215685.0,-0.19,-0.19,-0.28,27.5,27.25,-3.36,0.0
215710.0,-0.19,-0.09,-0.09,27.5,27.25,-2.24,0.0
215735.0,-0.19,-0.19,0.28,27.5,27.25,-3.36,0.0
215760.0,0.0,0.0,-0.19,27.5,27.25,-3.36,0.0
215785.0,-0.09,-0.19,-0.19,27.5,27.25,-4.48,0.0
215810.0,-0.19,0.0,-0.09,27.5,27.25,-4.48,0.0
215835.0,-0.28,-0.19,0.0,27.5,27.25,-3.36,0.0
215860.0,-0.19,0.09,-0.19,27.5,27.25,1.12,0.0
215885.0,-0.19,-0.19,-0.19,27.5,27.25,-1.12,0.0
215910.0,-0.28,-0.19,-0.28,27.5,27.25,1.12,0.0
215935.0,0.37,-0.09,0.0,27.5,27.5,-5.6,0.0
215960.0,0.0,-0.19,-0.28,27.5,27.5,-3.36,0.0
215985.0,-0.19,0.09,-0.19,27.5,27.5,-3.36,0.0
216010.0,-0.19,-0.09,-0.19,27.5,27.5,-2.24,0.0
216035.0,-0.28,0.65,0.0,27.5,27.5,-1.12,0.0
