time,pressure1,pressure2,pressure3,temparature1,temparature2,flow meter,servo
445868.0,4.26,4.17,0.19,21.75,22.0,-1.12,0.0
445893.0,4.17,4.36,-0.19,21.75,22.0,-1.12,0.0
445918.0,4.91,4.36,-0.28,21.75,22.0,0.0,0.0
445943.0,4.45,4.26,-0.09,21.75,22.0,-2.24,0.0
445968.0,4.36,4.54,0.19,21.75,22.0,-2.24,0.0
445993.0,4.26,4.26,-0.19,21.75,22.0,-2.24,0.0
446018.0,4.26,5.0,-0.19,21.75,22.0,4.48,0.0
446043.0,4.26,4.26,-0.09,21.75,22.0,-3.36,0.0
446068.0,4.45,4.36,-0.09,21.75,22.0,-3.36,0.0
446093.0,4.36,4.26,0.37,21.25,22.25,-3.36,0.0
446118.0,4.26,4.26,-0.19,21.25,22.25,-3.36,0.0
446143.0,4.26,4.36,-0.19,21.25,22.25,-1.12,0.0
446168.0,4.36,4.26,0.0,21.25,22.25,-4.48,0.0
446193.0,4.26,4.45,0.09,21.25,22.25,-2.24,0.0
446218.0,4.26,4.36,-0.28,21.25,22.25,-4.48,0.0
446243.0,4.45,4.91,-0.09,21.25,22.25,-3.36,0.0
446268.0,4.36,4.26,-0.09,21.25,22.25,-1.12,0.0
446293.0,4.26,4.26,0.19,21.25,22.25,-3.36,0.0
446318.0,4.17,4.36,-0.19,21.25,22.25,-3.36,0.0
446343.0,4.26,4.26,-0.28,21.75,22.0,-1.12,0.0
446368.0,4.17,4.36,-0.19,21.75,22.0,-4.48,0.0
446393.0,4.91,4.36,0.0,21.75,22.0,-2.24,0.0
446418.0,4.54,4.36,0.46,21.75,22.0,-5.6,0.0
446443.0,4.36,4.26,-0.19,21.75,22.0,-1.12,0.0
446468.0,4.26,4.73,-0.09,21.75,22.0,0.0,0.0
446493.0,4.26,4.26,-0.09,21.75,22.0,-2.24,0.0
446518.0,4.26,4.36,0.09,21.75,22.0,1.12,0.0
446543.0,4.26,4.36,-0.19,21.75,22.0,-2.24,0.0
446568.0,4.45,4.26,-0.19,21.75,22.0,0.0,0.0
446593.0,4.36,4.54,-0.19,22.0,22.0,2.24,0.0
446618.0,4.26,4.26,0.19,22.0,22.0,-1.12,0.0
446643.0,4.17,4.45,-0.19,22.0,22.0,0.0,0.0
446668.0,4.17,4.26,-0.19,22.0,22.0,-3.36,0.0
446693.0,4.26,4.54,-0.19,22.0,22.0,-4.48,0.0
446718.0,4.82,4.26,-0.09,22.0,22.0,-4.48,0.0
446743.0,4.45,4.17,0.65,22.0,22.0,-2.24,0.0
446768.0,4.36,4.36,-0.19,22.0,22.0,0.0,0.0
446793.0,4.36,4.36,-0.19,22.0,22.0,-3.36,0.0
446818.0,4.26,4.45,-0.09,22.0,22.0,-3.36,0.0
446843.0,4.26,4.26,0.09,21.75,22.25,-3.36,0.0
446868.0,4.63,4.63,-0.19,21.75,22.25,-4.48,0.0
446893.0,4.45,4.26,-0.09,21.75,22.25,-2.24,0.0
446918.0,4.26,4.36,-0.09,21.75,22.25,0.0,0.0
446943.0,4.26,4.36,0.09,21.75,22.25,-1.12,0.0
446968.0,4.26,4.36,-0.19,21.75,22.25,0.0,0.0
446993.0,4.17,4.36,-0.28,21.75,22.25,1.12,0.0
447018.0,4.26,4.36,-0.19,21.75,22.25,-1.12,0.0
447043.0,4.54,4.54,0.0,21.75,22.25,-2.24,0.0
447068.0,4.36,4.26,0.65,21.75,22.25,-3.36,0.0
447093.0,4.26,4.54,-0.19,21.75,22.5,-3.36,0.0
447118.0,4.26,4.26,0.0,21.75,22.5,-2.24,0.0
447143.0,4.17,4.26,-0.09,21.75,22.5,-4.48,0.0
447168.0,4.26,4.26,0.19,21.75,22.5,-2.24,0.0
447193.0,5.0,4.26,-0.28,21.75,22.5,-1.12,0.0
447218.0,4.45,4.36,-0.19,21.75,22.5,-4.48,0.0
447243.0,4.36,4.26,-0.09,21.75,22.5,-2.24,0.0
447268.0,4.26,4.54,0.19,21.75,22.5,0.0,0.0
447293.0,4.17,4.36,-0.19,21.75,22.5,-2.24,0.0
447318.0,4.26,4.54,-0.19,21.75,22.5,-1.12,0.0
447343.0,4.36,4.26,-0.19,21.75,22.25,-3.36,0.0
447368.0,4.36,4.36,-0.09,21.75,22.25,-2.24,0.0
447393.0,4.36,4.26,0.46,21.75,22.25,-4.48,0.0
447418.0,4.36,4.26,-0.19,21.75,22.25,1.12,0.0
447443.0,4.26,4.36,-0.19,21.75,22.25,0.0,0.0
447468.0,4.26,4.26,0.0,21.75,22.25,-3.36,0.0
447493.0,4.26,4.54,0.19,21.75,22.25,-2.24,0.0
447518.0,4.73,4.36,-0.19,21.75,22.25,-2.24,0.0
447543.0,4.36,4.63,-0.09,21.75,22.25,-3.36,0.0
447568.0,4.36,4.36,-0.09,21.75,22.25,-2.24,0.0
447593.0,4.36,4.36,0.19,21.25,22.5,1.12,0.0
447618.0,4.17,4.26,-0.19,21.25,22.5,-2.24,0.0
447643.0,4.36,4.36,-0.19,21.25,22.5,-2.24,0.0
447668.0,4.63,4.26,-0.09,21.25,22.5,-4.48,0.0
447693.0,4.36,4.26,0.0,21.25,22.5,-2.24,0.0
447718.0,4.36,4.54,0.46,21.25,22.5,-2.24,0.0
447743.0,4.26,4.26,-0.19,21.25,22.5,-1.12,0.0
